#X         PSI_SQUARED
-0.314663  2.82651   
-0.239326  2.58799   
-0.228484  2.50204   
1.53716    0.3054    
-0.497268  1.69189   
0.354528   2.07888   
-0.320237  1.58152   
-0.326904  1.66714   
-0.164363  1.4114    
-1.54109   0.104401  
0.652377   1.02353   
-1.33498   0.324934  
-0.0918423 1.25194   
-0.672206  1.17286   
1.0798     0.612593  
-0.0275839 1.30746   
-0.850251  1.05912   
1.32785    0.303971  
1.56046    0.167215  
-1.3042    0.411357  
1.03317    0.916606  
0.765954   1.18098   
0.138698   1.34397   
-0.139701  1.31407   
-1.17166   0.376086  
-0.37167   1.35314   
1.06746    0.638901  
0.98095    0.542187  
-0.732665  1.02703   
-0.687927  1.01699   
-0.0366679 0.536891  
0.983644   0.722143  
-0.505126  0.784122  
0.936263   0.895367  
-0.71624   0.983488  
0.945936   0.988759  
0.914917   1.04394   
0.332824   0.799485  
0.592226   1.14248   
-0.489482  0.971422  
-0.879689  1.07883   
-0.642823  1.13245   
0.762978   1.00829   
0.165676   0.735001  
-0.742792  1.09987   
1.86144    0.251968  
-0.220888  1.32995   
-0.750116  1.32494   
0.800273   1.36901   
0.0145143  1.3009    
0.979339   1.0272    
0.681087   1.06738   
0.463944   1.09514   
1.06897    0.787474  
0.908204   1.0431    
-0.66912   1.12793   
0.475988   1.02883   
1.19923    0.440165  
-0.518402  0.885715  
-0.139306  1.13498   
0.338069   0.983995  
0.164724   1.13101   
-0.263624  0.850888  
-0.650329  1.09531   
0.0590634  0.576161  
0.857362   1.01915   
-0.231692  0.963587  
-0.572813  1.22837   
0.559412   1.35731   
0.0542664  2.09581   
0.734077   1.50942   
-0.160091  2.82332   
0.802185   1.42529   
-0.339884  1.90012   
0.374496   2.24545   
-0.312745  2.80799   
-0.334223  2.89195   
0.457167   2.58004   
-0.0982227 3.25104   
0.0983894  3.06696   
-0.495091  2.57153   
0.364973   2.61844   
-0.909534  1.55164   
0.424975   2.61416   
-0.289165  3.15879   
1.18427    0.928093  
-1.42327   0.604501  
0.431541   2.8786    
0.878909   1.95168   
1.13901    1.37649   
-0.157193  3.56285   
-0.443457  3.21431   
-0.911618  2.06182   
0.643394   2.84791   
-0.901941  2.20989   
-0.261586  3.61331   
1.34983    1.24958   
0.628141   2.95228   
-0.79765   2.5792    
-0.219764  3.80249   
1.30353    1.24622   
-0.0902801 3.96308   
-0.423968  3.3902    
0.530425   3.08039   
-0.153144  3.92037   
-0.903132  2.23263   
1.06312    1.56109   
0.133887   3.90598   
0.814804   2.45307   
-0.0035715 3.95584   
1.05966    1.82556   
-0.320767  3.67809   
0.376535   3.62463   
1.32281    0.975301  
1.17155    1.21301   
1.62731    0.581845  
0.420524   3.44009   
0.871546   1.89436   
0.228329   3.78204   
0.749124   2.42382   
1.20106    0.945391  
-1.79037   0.276514  
1.19116    1.21507   
0.456155   3.29313   
-1.34914   0.729226  
0.515591   2.97209   
-0.819431  2.03242   
-0.0323956 3.53372   
0.867354   2.03713   
0.878872   1.94575   
-0.600773  2.61079   
-1.09546   1.18209   
-0.305531  3.37927   
0.43181    3.15481   
0.649483   2.48997   
0.970536   1.39169   
0.11695    3.83391   
-1.87824   0.1357    
-0.513371  2.99419   
1.0315     1.32383   
-0.264463  3.56894   
-0.21556   3.65055   
0.236553   3.44183   
0.280107   3.17388   
0.789019   1.52136   
0.712758   2.03511   
-0.222502  3.31251   
0.299415   2.95496   
0.828668   1.17615   
0.775817   1.19202   
-0.210542  1.98328   
1.18801    0.251745  
0.285482   1.96348   
-0.320634  1.84951   
0.14425    2.22493   
0.643241   1.36584   
-0.295755  1.7358    
-1.21706   0.499166  
0.0924537  1.33129   
0.255699   1.89374   
-0.794697  0.983427  
0.749251   1.01746   
-1.03664   0.754901  
0.136061   0.348364  
0.37456    0.315709  
1.0043     0.873996  
-0.804303  1.01807   
1.17175    0.563183  
-0.523851  0.879768  
1.15491    0.741469  
1.46737    0.500681  
0.632896   1.0545    
0.984474   0.993006  
0.819341   0.989425  
-0.938859  1.00058   
1.26671    0.579763  
1.60879    0.252749  
0.386295   0.938425  
0.396954   0.892052  
-0.442217  1.1882    
-0.0665849 1.06528   
-1.02611   0.888437  
-0.794581  1.17514   
0.988952   1.05161   
0.272876   1.85409   
1.37844    0.648343  
-2.10852   0.0731178 
-0.596624  1.26256   
-0.0452256 1.33581   
1.01331    1.13769   
-1.38093   0.879885  
-0.180392  1.43821   
-0.263285  1.35407   
-0.194647  1.42906   
-0.353168  1.59616   
-0.0303649 1.77538   
0.59924    1.69707   
-0.315124  1.87618   
-1.36491   0.75853   
0.592154   1.50535   
-0.752767  1.42264   
-1.27498   0.57809   
-0.291155  1.03366   
0.405977   1.54074   
0.422232   1.20104   
-0.476836  1.40889   
0.516355   1.30534   
0.177522   1.48735   
-1.36815   0.3506    
-1.22508   0.59906   
-0.958748  0.953546  
0.521986   1.55914   
-0.977229  1.08659   
-0.727565  1.24933   
0.833841   1.14999   
-0.998011  1.02693   
-0.394876  1.27099   
0.442805   1.61195   
0.73447    1.18324   
-0.889653  1.04564   
-0.0101759 1.82277   
-0.429173  1.19753   
-0.446859  1.20474   
-0.744919  1.14558   
-0.224726  1.00511   
-0.515346  1.38314   
-0.690801  1.25399   
0.703669   1.38299   
0.885013   1.23062   
-1.75891   0.168129  
1.08229    0.929256  
-0.306043  1.59891   
0.876899   1.26263   
1.00001    1.11751   
-1.04731   1.09297   
0.734485   1.33657   
-0.725416  1.54855   
0.530973   1.6198    
-1.53778   0.624581  
1.43293    0.700074  
0.302704   1.7043    
1.52601    0.615304  
2.05012    0.183793  
0.00751119 1.26357   
-1.26051   0.894708  
0.643837   1.08652   
2.07346    0.0672266 
0.496212   0.744615  
0.5631     0.991074  
-0.667566  0.867287  
-0.83708   1.0702    
-0.742233  1.00472   
-0.9065    1.05512   
0.967695   0.971153  
-1.28315   0.590735  
-1.53766   0.301219  
1.46781    0.394454  
-1.55805   0.289452  
1.37624    0.493638  
-0.829256  1.01674   
1.15417    0.702562  
-0.115028  0.828402  
0.245756   1.05344   
-0.558628  1.03014   
0.206206   1.65651   
-0.0330707 1.1984    
0.662225   1.18288   
-0.162617  1.13157   
1.05372    0.8164    
0.694433   1.03488   
-0.648895  1.20597   
0.682596   1.12585   
-0.773099  1.1164    
-0.598651  1.03949   
0.0637244  0.625777  
0.917963   0.98903   
0.255906   0.605088  
-1.47853   0.24447   
0.921273   1.02983   
-1.00502   0.840927  
-0.248832  1.22434   
0.131919   1.98168   
0.572261   1.09383   
0.916388   0.77024   
-0.208519  1.01029   
1.24812    0.38222   
0.316359   0.883784  
1.40734    0.309561  
0.470466   1.40779   
-1.11478   0.921129  
0.590671   1.44408   
0.285614   1.60992   
-1.60973   0.517777  
0.353319   1.10166   
1.05619    1.02814   
-0.861403  1.21943   
-0.31322   0.552996  
0.426376   0.764602  
0.661266   1.20437   
1.40126    0.672035  
-0.542086  1.61426   
-0.54563   1.59885   
0.862317   1.16229   
0.372829   1.29259   
-0.50744   1.15642   
-0.886283  0.98843   
0.775488   1.01137   
1.03363    0.916218  
0.473844   0.720135  
-1.21531   0.224734  
0.791802   0.901395  
0.710716   1.00032   
0.892831   0.832621  
-0.555345  0.994996  
-0.418934  1.06661   
0.382731   1.01804   
-1.01708   0.568323  
0.494523   1.309     
0.919911   0.750627  
-0.0462684 0.828008  
0.998664   0.302359  
-0.843932  0.692939  
-0.873302  0.642937  
0.515797   1.16355   
-0.682916  1.09141   
-0.93285   0.846705  
-0.106566  1.49588   
0.0838994  1.54363   
0.570646   1.52569   
0.182385   1.8754    
-0.649675  1.39595   
-0.116223  2.13043   
-0.320311  1.79119   
0.675822   1.37324   
-0.243042  1.56091   
-0.0926802 0.886288  
-1.27872   0.398343  
-1.23301   0.585218  
-0.731685  1.07384   
0.0203798  0.442278  
-1.00707   0.886833  
1.05748    0.714758  
-0.210463  0.579915  
-0.267362  1.02729   
-0.673073  1.07832   
0.625966   1.19268   
0.055103   1.73672   
-0.340414  1.10495   
-1.40085   0.42728   
-0.431308  1.07196   
1.27491    0.536809  
1.47961    0.201914  
-0.835753  1.23555   
0.219851   2.2675    
1.10384    0.777844  
0.27398    2.74844   
1.06171    1.17417   
0.565697   2.68597   
-0.345558  2.91516   
-0.40903   2.95584   
0.569295   2.66978   
1.08038    1.13444   
-0.193563  3.7271    
-0.0101252 3.97754   
0.721911   2.29522   
0.580113   2.71565   
-0.935908  1.72871   
-0.241895  3.6952    
-0.825145  1.7862    
0.0721516  3.65659   
1.25086    0.84136   
0.273691   3.45711   
-1.04696   1.5524    
0.876058   1.77904   
0.0695142  3.66423   
0.00293248 3.63438   
-0.0935718 3.4658    
-0.506426  2.69836   
0.00301362 3.43742   
-0.173893  3.23805   
-0.399991  2.69935   
-0.854441  1.39615   
1.12573    0.977775  
1.66253    0.132295  
-0.0768637 3.35322   
0.742584   1.96173   
1.21097    0.743667  
-0.924777  1.23908   
0.800979   1.63359   
-0.0392383 3.79886   
1.00314    0.690602  
-0.106378  3.92698   
-0.341105  3.22713   
0.00741431 3.96907   
0.184515   3.71832   
0.17837    3.79041   
-0.325321  3.3957    
-0.586794  2.18687   
1.29491    0.264584  
0.205735   3.75579   
0.507873   2.62636   
-0.800201  1.23107   
0.291942   3.46184   
0.326167   3.39462   
0.0375499  3.79869   
-0.17786   3.68869   
0.269625   3.34428   
-0.417829  2.71475   
-0.290536  3.29253   
0.57832    2.58858   
-0.0853253 3.64876   
-1.59794   0.312746  
0.343906   3.27609   
-0.953988  1.91147   
-0.483411  2.99739   
-0.5417    2.88987   
-0.634869  2.64125   
-0.132578  3.2801    
0.204594   3.46117   
-0.195822  3.60464   
0.512897   3.17383   
-0.0447898 3.88033   
-0.124497  3.84181   
0.795443   2.46557   
-0.87818   2.20629   
-0.209938  3.84421   
1.18556    1.44587   
0.0765626  3.97832   
-0.81972   2.42009   
0.864065   2.19409   
2.32202    0.116861  
1.34229    0.990468  
1.09121    1.35484   
-0.726955  2.17039   
1.82676    0.182043  
0.531525   2.88634   
-0.333148  3.48737   
-0.152702  3.80191   
-0.0800561 3.9425    
0.133389   3.90995   
1.09069    1.5547    
-0.692702  2.61177   
1.81991    0.335124  
-1.12241   1.38913   
-0.388605  3.48385   
0.491568   3.01841   
-0.451982  3.23313   
-0.106534  3.83665   
0.744467   2.24745   
1.1708     1.11259   
-1.19611   0.966581  
0.281126   3.23059   
1.7199     0.232226  
-0.892067  1.75357   
-1.15428   1.0344    
-0.496769  2.94404   
-0.848354  1.7453    
-0.654367  2.27878   
1.29657    0.541984  
-0.567882  2.78459   
1.91692    0.142748  
0.0189981  3.66656   
-1.2173    0.654753  
0.0112597  3.41575   
0.16274    3.53641   
-0.616765  2.44803   
-0.258983  3.57615   
-0.175343  3.6964    
-0.378073  3.33057   
1.58394    0.260156  
0.732279   2.09671   
0.593742   2.68166   
-0.74813   1.95105   
0.0890178  3.91198   
-0.76962   2.15302   
1.3321     0.493898  
0.0568263  3.85758   
0.825485   2.09246   
0.137272   3.84813   
0.0226764  3.98301   
0.634525   2.60712   
-0.60665   2.78678   
-0.108591  3.96022   
0.432968   3.50167   
-1.49621   0.622822  
0.744467   2.37414   
-0.512319  2.93151   
-0.515474  2.67977   
-0.248117  3.69584   
-1.16942   1.15981   
-0.52718   3.02219   
-0.717841  2.19216   
0.263613   3.51086   
0.143093   3.78543   
-0.897272  1.84238   
-0.663805  2.79013   
0.102264   3.9309    
0.213904   3.74254   
-0.551986  3.13216   
-0.791685  2.48731   
1.73798    0.682417  
0.140468   3.66722   
0.306172   3.52901   
-0.102951  3.87008   
-0.387377  3.50957   
0.232672   3.67021   
-0.990488  1.64017   
0.237445   3.38178   
0.681856   2.28008   
-1.92417   0.0730317 
-0.0599798 2.80344   
0.794206   1.70872   
-0.0664505 3.40124   
-0.0599067 2.93528   
0.709194   1.68023   
0.0985003  3.18502   
1.33826    0.610149  
-0.513661  2.3195    
-0.520615  2.28894   
-0.272634  2.9925    
0.884716   1.60611   
-1.08671   1.0135    
0.944121   1.39378   
-0.807588  1.74981   
0.433446   2.41082   
-0.223198  2.56286   
-0.9285    1.48699   
0.372651   1.95724   
-0.648645  1.45271   
-0.0967977 1.57937   
0.507532   1.5232    
-0.0186878 1.95696   
0.909894   1.2941    
0.53703    2.25495   
0.0173572  3.18395   
0.679405   2.13142   
-0.0912595 2.99401   
-0.0719474 2.99393   
0.320017   2.7067    
1.49915    0.343287  
-0.502743  1.97194   
0.381033   1.89855   
0.763614   1.28258   
0.397072   1.89196   
1.23025    0.708497  
0.924595   1.09504   
-0.421994  1.8177    
-0.443599  1.57828   
-0.851803  1.03819   
-0.792772  1.03711   
0.209679   1.50217   
0.510598   1.24902   
0.384868   1.22283   
-1.97808   0.08968   
-1.33854   0.66049   
1.48599    0.530064  
1.78084    0.315108  
-0.174582  1.14057   
0.893456   1.16032   
-0.98157   1.06651   
0.905196   1.05434   
-0.0565438 1.03899   
1.53859    0.420528  
-1.02802   1.17      
1.24852    0.872104  
-0.311369  1.64242   
1.20133    0.851705  
-0.928798  1.49212   
0.595557   2.36801   
0.117655   2.67982   
-0.465035  2.44982   
0.471165   2.20868   
0.449221   2.00254   
-0.0319637 2.59929   
-0.532913  2.32513   
0.989086   1.26013   
1.37867    0.628268  
1.27832    0.7805    
-0.192664  2.69158   
0.618334   2.12977   
-0.447134  2.67217   
-0.228657  3.17346   
-0.300606  3.16942   
-0.320216  3.27065   
0.538237   2.68313   
-0.785321  1.61459   
0.349981   3.19557   
-0.492296  2.60448   
-0.586577  2.3071    
-0.456549  2.90825   
-0.367842  3.03818   
-1.3578    0.550745  
-0.168346  3.63217   
0.666029   2.25361   
0.087673   3.75345   
-0.565164  2.84002   
-0.0632681 3.83441   
0.691984   2.02265   
-0.844599  1.34383   
0.128293   3.75198   
-0.0996474 3.70438   
-0.0190239 3.75609   
-0.0188779 3.67297   
-0.927829  0.971213  
-0.839916  1.48068   
0.0838766  3.5299    
0.0852613  3.30875   
0.291765   2.9206    
-0.556553  1.96371   
0.217355   3.23509   
-0.911898  1.21378   
-0.735093  1.78921   
-0.361934  2.91385   
-0.216453  3.56124   
0.791268   1.51508   
-0.318629  3.49873   
0.542478   2.89681   
-0.885257  1.91843   
-0.858397  1.98412   
-0.137216  3.91672   
-0.260925  3.78586   
-0.566001  2.82268   
0.32396    3.52918   
-0.855173  1.76726   
-1.16203   0.634612  
-0.631879  2.30437   
-0.413389  3.17988   
-0.293955  3.60972   
-0.586362  2.71734   
-0.0816316 3.95443   
0.707387   2.06191   
0.402902   3.17279   
0.164567   3.83546   
-0.50754   2.76847   
-0.37081   3.31237   
-0.503658  2.97134   
-1.19926   0.556405  
-0.196739  3.76727   
0.114389   3.87434   
0.0698983  3.88949   
-1.17468   0.974272  
1.41114    0.420038  
-1.13099   0.781902  
0.764365   2.14709   
0.308277   3.60433   
0.0379239  3.99319   
-0.297057  3.59831   
0.139189   3.85555   
0.137843   3.89236   
-0.113763  3.85449   
0.88433    1.62705   
-0.0939743 3.95469   
-0.126721  3.80984   
-0.0399653 3.96118   
-0.30963   3.5605    
1.25749    0.739277  
0.298215   3.59718   
0.350837   3.41694   
0.722781   2.26888   
0.907787   1.39822   
0.493188   2.87699   
-0.131325  3.8909    
-0.995892  0.866167  
-0.227796  3.62726   
0.0142742  3.97116   
0.470937   2.48504   
-0.959055  0.664174  
0.652811   1.40033   
0.00162878 3.50106   
0.158376   3.22244   
0.141713   2.84179   
-0.105764  3.1236    
-0.167723  3.08768   
0.379951   1.75093   
0.576418   0.709857  
-0.329363  1.44073   
-0.0732533 2.96328   
-0.648977  0.983049  
0.24624    2.63      
0.609216   1.26137   
-0.0247931 3.66829   
-0.327474  2.95668   
-0.101588  3.3493    
0.108766   2.99955   
-0.268531  3.05676   
0.57025    2.05847   
1.43329    0.100949  
-0.149109  3.51148   
0.270942   2.91368   
-0.897779  1.23288   
1.04458    0.661782  
0.389821   2.82651   
0.314122   2.97132   
0.151498   2.98202   
0.522907   2.02289   
0.231142   2.89844   
0.026298   2.69224   
-0.879225  0.974975  
-0.892308  0.779647  
-1.5231    0.252136  
0.329177   2.6545    
0.109984   2.5395    
-0.311802  2.38867   
-0.000159354 2.6196    
-0.712611  1.50562   
-0.403799  2.01961   
-0.172313  1.39782   
0.191155   1.41023   
-0.722791  1.19294   
-1.26382   0.599283  
0.748571   1.13294   
1.34525    0.701477  
-0.363059  0.957685  
-0.00917984 1.04503   
-0.954391  1.0933    
0.403465   1.29183   
0.0783178  1.52206   
-0.116404  1.1252    
-0.523668  1.37849   
-0.064095  1.17429   
1.0551     1.1611    
-1.32148   0.835317  
0.866949   1.05568   
0.8691     1.06704   
-0.799295  1.03629   
0.228161   0.44404   
-1.42481   0.483632  
-0.947885  0.998151  
0.626525   1.00761   
0.715915   0.962577  
0.785157   1.06321   
1.63961    0.286929  
-0.205365  1.63776   
-0.766297  1.63156   
-1.00792   1.20942   
-0.585002  1.72429   
-0.574716  1.98241   
0.876658   1.26996   
0.310102   2.09989   
-0.809668  1.15997   
0.0868859  2.43062   
0.765695   1.35291   
-0.0114962 2.18774   
0.829638   1.2688    
-0.205919  2.13873   
-0.954435  1.08537   
0.0436347  2.43974   
1.21381    0.950337  
-0.843125  1.83838   
0.159295   2.41927   
0.0241306  2.54877   
-0.230303  2.03721   
-1.50197   0.488997  
1.03289    1.22231   
0.897794   1.47226   
1.05241    1.1746    
-0.123806  2.41479   
-0.166542  2.728     
-1.24934   1.25501   
1.32482    1.11009   
0.145847   2.79583   
-0.922087  1.39665   
0.719161   1.90419   
-1.76015   0.263871  
1.19347    1.02163   
-1.36032   0.753001  
-0.860368  1.60929   
-0.773517  1.72835   
0.665326   1.96497   
-0.67262   1.82069   
0.256275   1.98429   
-0.226025  1.79806   
0.0620282  1.63278   
-1.21436   0.841926  
0.686603   1.18037   
0.239488   1.14795   
0.199501   1.57946   
-1.0911    0.847619  
1.31027    0.681317  
-0.560196  1.53967   
-1.09965   1.03462   
-0.35176   1.87542   
0.613231   1.56595   
-0.158729  2.16306   
-0.398847  1.79987   
-2.40219   0.0410666 
0.82402    1.20713   
-0.519016  1.00781   
-1.69217   0.468682  
1.15475    0.995186  
-0.702829  0.888015  
-0.138331  0.755857  
1.35779    0.76962   
1.14246    0.906209  
0.518355   1.13219   
-1.11909   0.993303  
-1.60199   0.555746  
0.760935   0.889108  
-1.19806   0.948853  
-0.677591  0.844082  
-1.49835   0.62824   
1.29794    0.772205  
1.03251    1.00331   
1.23956    0.881968  
-0.208691  0.351648  
1.23611    0.710608  
0.127624   0.735152  
0.879608   1.08481   
-1.46268   0.261503  
0.893481   1.04031   
0.329977   0.631367  
0.951821   0.891495  
0.224344   0.721472  
0.608374   1.18368   
-0.657264  1.21232   
-0.14107   1.06195   
-0.319107  0.936124  
0.0493552  1.17554   
0.999462   0.685985  
0.00873313 1.00977   
0.715678   1.04693   
-0.916048  0.94391   
1.26925    0.617269  
0.950426   0.950038  
-1.02034   0.886974  
-0.437004  1.08373   
0.806577   1.02033   
-1.66011   0.116024  
-0.612011  0.934219  
0.0608096  1.14313   
0.724338   1.28583   
1.16112    0.917112  
0.0890012  1.79574   
0.81718    1.38024   
-0.62555   1.41816   
0.935407   0.925676  
-0.381436  1.41008   
-0.919715  0.936562  
1.02801    0.822924  
-0.483765  1.63132   
0.0106307  2.40926   
0.678965   1.25591   
-0.949759  0.720266  
0.614989   1.498     
-0.770193  1.31395   
-0.0851471 2.52362   
-0.40586   2.18811   
-0.596123  1.61735   
0.414561   2.26869   
-0.258373  2.74149   
0.635635   1.87878   
0.153905   2.36286   
0.000509315 2.79089   
-0.787643  1.11744   
-1.3616    0.203551  
-0.255278  2.45339   
0.537132   1.89939   
0.0249565  3.3193    
-0.0628425 3.16904   
0.644655   1.96539   
0.866162   1.43494   
0.468713   2.05664   
-0.927229  1.33759   
0.101778   2.1903    
1.13069    1.00134   
-0.0804583 2.5814    
-1.63598   0.32425   
-0.424496  2.36422   
0.822119   1.70389   
0.667899   2.07641   
-0.64865   2.10928   
-1.23572   1.06504   
-1.31006   0.723034  
0.000555776 2.35624   
-0.947853  1.04497   
1.05799    0.966149  
0.108209   2.46139   
-1.24653   0.467628  
0.405272   2.20134   
0.11962    2.77283   
1.30139    0.331254  
0.169841   3.0395    
-0.0403634 3.47346   
-0.234034  3.27536   
0.430347   2.71901   
0.236341   3.47143   
-0.168993  3.6303    
0.173273   3.72758   
0.3937     3.18555   
-0.376366  3.24521   
-0.610596  2.31214   
-0.0414847 3.83741   
0.0244329  3.77386   
-1.30726   0.446822  
-0.372005  3.07224   
0.338145   3.06709   
-0.0413322 3.47809   
0.777008   1.5763    
0.817255   1.40389   
-0.359479  2.73147   
-0.42336   2.75724   
0.297528   3.26096   
-0.594498  2.20523   
0.230282   3.24996   
0.805303   1.53048   
0.49201    2.5926    
-0.358799  3.1379    
-0.326584  2.80667   
0.353699   2.84299   
-0.541239  2.24874   
-0.788229  1.7954    
0.317241   2.75091   
0.0773982  2.87795   
0.263037   2.77992   
-1.34372   0.683483  
0.152976   3.27599   
0.231164   2.8718    
-0.298869  2.88479   
0.561871   1.82716   
0.649272   2.17722   
0.131669   3.06443   
-0.174182  3.09742   
0.850883   1.63712   
0.754221   1.77713   
-1.80942   0.0433875 
0.946751   1.15917   
-0.592656  2.48134   
0.300234   3.4599    
1.78572    0.145828  
1.57191    0.210251  
-1.09522   0.845931  
0.578926   2.3055    
-0.0311799 3.08152   
0.885559   1.52159   
-0.0227869 2.81809   
0.155385   2.70194   
0.109303   2.99904   
-0.347657  2.9652    
0.0690518  3.15252   
-0.051744  3.15841   
-0.749583  1.98644   
0.109739   3.06101   
0.0736626  3.24534   
0.441844   2.724     
0.668215   2.1951    
-0.257705  2.99388   
-0.812244  1.60668   
0.276444   3.04083   
0.52437    2.18242   
0.591068   1.69779   
0.366335   2.53981   
-0.0216862 3.11848   
-0.569492  1.82289   
0.264179   2.71754   
-0.0527116 3.06227   
0.230357   2.72482   
-0.732334  1.21532   
0.414643   1.96834   
0.81372    1.17325   
0.306544   1.54287   
-0.84583   0.983761  
1.06668    0.528784  
-0.192323  2.0384    
0.375981   1.75076   
0.267696   1.36506   
0.179517   1.38522   
0.429954   1.24073   
-0.0994836 1.1112    
0.41708    1.44016   
0.47294    1.69335   
-0.988665  0.762127  
-0.354016  2.27468   
0.428817   2.1536    
1.63702    0.0696176 
-0.255364  2.76469   
-0.457852  2.52695   
0.60803    2.17944   
-0.714188  2.11081   
1.43372    0.474431  
-0.632593  2.08315   
0.890075   1.43135   
1.00093    1.01357   
-0.466552  2.5985    
0.527483   2.53304   
1.35107    0.436185  
-1.26607   0.710327  
-0.64275   2.35406   
0.187131   3.40176   
-0.737674  2.03834   
-0.379154  2.80455   
-0.898931  1.4186    
-0.285926  3.28704   
0.129442   3.58858   
-0.511944  2.85495   
0.981128   1.7752    
-0.487133  3.16543   
0.000376437 3.94377   
0.357205   3.31663   
-0.377322  3.4032    
1.02142    1.14921   
0.973224   1.54136   
0.329989   3.48275   
-0.335469  3.5169    
-0.538311  2.98215   
0.722657   2.26956   
0.0241576  3.75016   
0.221127   3.635     
1.00478    0.915661  
-0.178853  3.71811   
0.787908   1.6575    
0.417101   3.27425   
-0.259241  3.60964   
-0.48429   2.73931   
-0.141361  3.85863   
0.229654   3.57751   
-0.401091  2.91972   
0.643649   1.64077   
0.280485   2.86861   
-0.35123   2.4149    
-0.40964   2.69444   
0.0766085  3.81209   
-0.504729  2.5046    
0.438281   2.73892   
-0.266745  3.35738   
-0.337454  3.08791   
-0.32753   2.9902    
-0.115635  3.62228   
0.1955     3.38259   
0.100473   3.30621   
1.39906    0.283116  
-0.123477  3.45994   
0.592205   2.47418   
-0.208673  3.39658   
0.847961   1.58956   
1.50003    0.333489  
-0.94243   1.21043   
-0.637631  2.1552    
-0.551532  2.67954   
-1.35408   0.430939  
-0.246451  3.69158   
-0.839103  1.95093   
-1.11264   1.28303   
0.310396   3.62236   
0.103422   3.92838   
0.53153    3.28615   
0.608043   3.01734   
0.352412   3.54328   
0.894308   2.04888   
-1.59299   0.455357  
0.54415    3.17879   
-0.28928   3.69067   
-0.469026  3.22451   
0.570162   2.85179   
1.74789    0.102309  
-0.385131  3.33527   
0.368868   3.27086   
0.369516   3.3176    
0.347142   3.38548   
0.590348   2.34081   
0.33212    3.27218   
-0.56579   2.57334   
-0.00354412 3.89823   
-1.00722   1.38846   
0.176957   3.87904   
0.443334   3.1621    
-0.610386  2.73466   
1.97515    0.151424  
0.0048372  3.91276   
0.67268    2.78727   
-0.640913  2.57746   
-0.393044  3.40094   
-0.184793  3.79372   
-0.0730871 3.95907   
-1.25627   1.12551   
1.45063    0.756003  
1.83093    0.198264  
-0.501219  3.14782   
-0.179676  3.84598   
-1.67924   0.337457  
-0.786267  2.49625   
-1.34827   1.19585   
-0.640705  2.80871   
-0.381052  3.5062    
-1.15171   1.30784   
0.43077    3.22784   
0.573832   2.81242   
1.2765     1.23686   
-0.795531  2.42605   
1.45585    1.1311    
0.536466   2.93049   
0.801548   2.09934   
-0.839496  2.01731   
0.637801   2.16509   
0.726325   1.92001   
0.900085   1.69174   
-0.35821   2.61059   
-0.539893  2.46911   
0.0813181  3.38418   
0.327226   3.34351   
-0.361059  3.12493   
-1.13247   1.35945   
-0.934038  2.02035   
0.627703   2.78552   
0.835924   2.34064   
0.48444    2.96274   
0.436983   3.21357   
-0.389276  3.32014   
0.756907   2.19064   
0.757666   2.27804   
-0.171393  3.85341   
-0.659244  2.33905   
0.274927   3.6251    
-0.0239679 3.97732   
0.891239   1.64045   
0.524667   2.90212   
0.430425   3.34054   
-0.0106563 3.99791   
-0.534209  3.17638   
-0.540862  3.12943   
-0.834152  2.33266   
-2.06638   0.239778  
0.390852   3.48026   
0.522377   3.00637   
-0.749124  2.1812    
-0.662032  2.341     
0.643384   2.28441   
-0.58548   2.20951   
0.691727   2.30041   
-1.36565   0.325509  
-0.0306958 3.98663   
0.816667   1.91129   
-0.58776   2.85321   
0.0113178  3.99956   
0.642917   2.87796   
0.442884   3.4294    
-0.802676  2.2321    
-0.960663  1.95706   
-1.22546   1.2159    
-1.48168   0.635422  
-0.29896   3.6279    
-0.241176  3.62428   
0.335996   3.56793   
-0.0161401 3.94023   
-0.467178  3.10623   
-0.00661614 3.94537   
-0.012472  3.8583    
-0.120326  3.93093   
-0.635993  2.51707   
-0.802097  1.65566   
0.364525   3.17337   
-0.539234  2.36024   
-0.266209  3.36914   
-0.534537  1.92926   
0.134668   3.63477   
-0.459566  2.32249   
0.772031   0.861663  
0.266561   3.46121   
0.0692397  3.87286   
-0.0859336 3.74748   
0.25258    3.50454   
-0.111978  3.67726   
-0.0974715 3.86751   
-0.64859   1.58369   
-1.29206   0.2032    
-0.365246  3.12732   
0.451879   2.79631   
0.27077    3.37129   
0.16333    3.73066   
0.557616   1.7262    
0.55859    2.0187    
-0.270347  3.43102   
-0.0748899 3.8891    
0.108325   3.92109   
-0.845655  0.980056  
0.543782   2.04456   
0.0733581  3.9234    
-1.21634   0.386266  
1.23403    0.346992  
-0.730773  1.53386   
-0.183622  3.74254   
0.805665   1.10207   
0.35896    2.80855   
0.0160157  3.9565    
0.415067   2.87785   
-1.33195   0.244607  
0.0743172  3.95208   
0.418312   2.66705   
-0.152519  3.84082   
0.369149   3.05553   
0.12897    3.76653   
-0.393877  2.91012   
0.566701   2.17623   
-0.171873  3.68106   
-0.667861  2.07001   
0.567517   2.65036   
0.76466    2.23132   
-0.366418  3.47259   
0.297941   3.60944   
1.20841    0.633821  
-0.382527  3.3248    
-0.0394919 3.81603   
-0.297617  3.52835   
-1.29312   0.575118  
-0.900016  1.24073   
0.790786   1.59892   
-0.326217  3.32831   
