#ENERGY    ERROR     
-0.442681  0.00111815
-0.442677  0.00111795
-0.442679  0.00111773
-0.442667  0.00111758
-0.442666  0.00111737
-0.442652  0.00111723
-0.442643  0.00111706
-0.442656  0.00111693
-0.442647  0.00111675
-0.442657  0.00111658
-0.44266   0.00111637
-0.442653  0.00111619
-0.442665  0.00111603
-0.442664  0.00111582
-0.442659  0.00111562
-0.442665  0.00111543
-0.442653  0.00111529
-0.442665  0.00111514
-0.442652  0.001115  
-0.442664  0.00111486
-0.442676  0.0011147 
-0.442683  0.00111451
-0.442687  0.00111431
-0.442688  0.0011141 
-0.442696  0.00111391
-0.442707  0.00111375
-0.442676  0.00111396
-0.442683  0.00111377
-0.44266   0.0011138 
-0.442656  0.0011136 
-0.44265   0.0011134 
-0.442637  0.00111327
-0.442642  0.00111307
-0.442659  0.00111299
-0.442676  0.00111292
-0.442677  0.00111271
-0.442674  0.0011125 
-0.44269   0.00111239
-0.442703  0.00111226
-0.442703  0.00111205
-0.442695  0.00111187
-0.442716  0.00111187
-0.442701  0.00111177
-0.442685  0.00111167
-0.442691  0.00111148
-0.442696  0.00111128
-0.44269   0.00111108
-0.442702  0.00111095
-0.442688  0.00111083
-0.442698  0.00111067
-0.442696  0.00111046
-0.442728  0.0011107 
-0.44273   0.0011105 
-0.442727  0.00111029
-0.44274   0.00111017
-0.442735  0.00110997
-0.442721  0.00110984
-0.442737  0.00110976
-0.442733  0.00110956
-0.442735  0.00110935
-0.442731  0.00110914
-0.442736  0.00110895
-0.442743  0.00110876
-0.442752  0.00110858
-0.442733  0.00110853
-0.442745  0.00110838
-0.44272   0.00110845
-0.44272   0.00110824
-0.442714  0.00110805
-0.442704  0.00110788
-0.442717  0.00110774
-0.442705  0.00110759
-0.442698  0.0011074 
-0.442695  0.0011072 
-0.442693  0.00110699
-0.44271   0.00110691
-0.442701  0.00110674
-0.442712  0.00110658
-0.442711  0.00110637
-0.442711  0.00110616
-0.44273   0.00110611
-0.442719  0.00110595
-0.442714  0.00110575
-0.442719  0.00110556
-0.442715  0.00110535
-0.4427    0.00110526
-0.442697  0.00110505
-0.442702  0.00110485
-0.442693  0.00110468
-0.442684  0.0011045 
-0.442694  0.00110434
-0.442701  0.00110415
-0.442713  0.00110401
-0.442669  0.00110468
-0.44257   0.00110893
-0.442554  0.00110883
-0.442541  0.00110869
-0.442555  0.00110857
-0.442569  0.00110844
-0.442573  0.00110824
-0.442578  0.00110805
-0.442573  0.00110785
-0.442581  0.00110767
-0.442577  0.00110747
-0.442582  0.00110727
-0.442598  0.00110717
-0.442596  0.00110697
-0.442547  0.00110783
-0.442544  0.00110762
-0.442531  0.0011075 
-0.442523  0.00110732
-0.442526  0.00110712
-0.442545  0.00110706
-0.442525  0.00110702
-0.442519  0.00110683
-0.442534  0.00110672
-0.442514  0.00110669
-0.442529  0.00110659
-0.442504  0.00110665
-0.442503  0.00110644
-0.442508  0.00110625
-0.442506  0.00110604
-0.442493  0.00110591
-0.442508  0.00110581
-0.442513  0.00110562
-0.442533  0.00110558
-0.442497  0.00110597
-0.442507  0.00110581
-0.442505  0.00110561
-0.442522  0.00110552
-0.442539  0.00110545
-0.44252   0.0011054 
-0.442549  0.00110557
-0.44256   0.00110542
-0.442573  0.00110529
-0.442567  0.00110511
-0.442564  0.0011049 
-0.442571  0.00110472
-0.442592  0.00110471
-0.442588  0.00110452
-0.442592  0.00110431
-0.442591  0.00110411
-0.442592  0.0011039 
-0.442582  0.00110374
-0.442558  0.00110381
-0.442554  0.00110361
-0.442558  0.00110341
-0.442563  0.00110322
-0.442583  0.00110319
-0.442586  0.00110299
-0.442592  0.0011028 
-0.442585  0.00110262
-0.442597  0.00110248
-0.442583  0.00110236
-0.442569  0.00110224
-0.442553  0.00110216
-0.44257   0.00110209
-0.442578  0.00110191
-0.442576  0.00110171
-0.442575  0.00110151
-0.442573  0.0011013 
-0.442571  0.0011011 
-0.442585  0.00110098
-0.442586  0.00110078
-0.442593  0.0011006 
-0.442602  0.00110043
-0.442606  0.00110023
-0.442608  0.00110003
-0.44261   0.00109983
-0.442618  0.00109965
-0.442623  0.00109946
-0.442636  0.00109933
-0.442601  0.0010997 
-0.442603  0.00109949
-0.442619  0.0010994 
-0.442624  0.00109921
-0.442632  0.00109904
-0.442638  0.00109885
-0.442643  0.00109866
-0.442649  0.00109847
-0.442657  0.0010983 
-0.442653  0.0010981 
-0.442655  0.0010979 
-0.442672  0.00109782
-0.442681  0.00109766
-0.442678  0.00109746
-0.442642  0.00109783
-0.44263   0.00109769
-0.442638  0.00109751
-0.442629  0.00109734
-0.442629  0.00109714
-0.442635  0.00109695
-0.442637  0.00109675
-0.442632  0.00109656
-0.442625  0.00109639
-0.442623  0.00109618
-0.442627  0.00109599
-0.442612  0.00109589
-0.442611  0.00109569
-0.442629  0.00109563
-0.442626  0.00109543
-0.442618  0.00109526
-0.44262   0.00109506
-0.442638  0.00109501
-0.442639  0.00109481
-0.442627  0.00109466
-0.442615  0.00109453
-0.442628  0.00109441
-0.442625  0.00109422
-0.442637  0.00109409
-0.442639  0.00109389
-0.442641  0.00109369
-0.442613  0.00109386
-0.442608  0.00109367
-0.442585  0.00109371
-0.442603  0.00109366
-0.442599  0.00109347
-0.442593  0.00109328
-0.442603  0.00109312
-0.442605  0.00109292
-0.442605  0.00109272
-0.442595  0.00109257
-0.442603  0.0010924 
-0.442594  0.00109223
-0.442588  0.00109205
-0.442595  0.00109187
-0.442601  0.00109169
-0.442599  0.00109149
-0.442601  0.00109129
-0.442613  0.00109116
-0.44262   0.00109098
-0.44263   0.00109083
-0.442619  0.00109069
-0.442621  0.00109049
-0.442619  0.00109029
-0.442605  0.00109018
-0.442616  0.00109004
-0.442617  0.00108984
-0.442617  0.00108964
-0.442621  0.00108945
-0.44263   0.00108929
-0.44263   0.00108909
-0.442649  0.00108905
-0.442633  0.00108895
-0.442606  0.00108909
-0.442609  0.00108889
-0.442584  0.00108896
-0.442587  0.00108876
-0.442583  0.00108857
-0.442595  0.00108843
-0.442608  0.00108832
-0.442603  0.00108813
-0.442604  0.00108793
-0.44261   0.00108775
-0.442624  0.00108764
-0.442606  0.00108758
-0.442607  0.00108739
-0.442622  0.00108729
-0.442617  0.00108711
-0.442614  0.00108691
-0.442606  0.00108675
-0.442625  0.00108671
-0.442629  0.00108652
-0.442624  0.00108633
-0.442583  0.00108694
-0.442584  0.00108674
-0.44259   0.00108656
-0.442574  0.00108649
-0.442547  0.00108661
-0.442542  0.00108643
-0.442542  0.00108623
-0.442531  0.00108609
-0.442508  0.00108614
-0.442477  0.00108637
-0.442487  0.00108622
-0.442501  0.00108611
-0.442487  0.001086  
-0.442499  0.00108587
-0.442506  0.00108569
-0.442498  0.00108552
-0.442501  0.00108533
-0.442485  0.00108526
-0.442439  0.00108604
-0.442437  0.00108585
-0.442452  0.00108576
-0.442452  0.00108556
-0.44245   0.00108536
-0.442449  0.00108517
-0.442461  0.00108504
-0.442454  0.00108487
-0.442457  0.00108467
-0.442461  0.00108449
-0.442463  0.00108429
-0.442464  0.0010841 
-0.442459  0.00108391
-0.442451  0.00108375
-0.442418  0.00108406
-0.442417  0.00108386
-0.442405  0.00108372
-0.442405  0.00108353
-0.44239   0.00108343
-0.442371  0.00108341
-0.44238   0.00108326
-0.442388  0.00108309
-0.44238   0.00108292
-0.4424    0.0010829 
-0.442419  0.00108288
-0.442419  0.00108269
-0.442417  0.00108249
-0.442419  0.0010823 
-0.442435  0.00108222
-0.44243   0.00108203
-0.442442  0.0010819 
-0.442436  0.00108172
-0.442433  0.00108153
-0.442436  0.00108134
-0.442435  0.00108114
-0.442444  0.00108098
-0.44244   0.0010808 
-0.442435  0.00108061
-0.442433  0.00108042
-0.442434  0.00108023
-0.442442  0.00108006
-0.442441  0.00107987
-0.442432  0.00107971
-0.442448  0.00107962
-0.442445  0.00107943
-0.442452  0.00107926
-0.442445  0.00107909
-0.442453  0.00107892
-0.442451  0.00107873
-0.442455  0.00107854
-0.44244   0.00107845
-0.442443  0.00107826
-0.44244   0.00107807
-0.442449  0.00107792
-0.442438  0.00107778
-0.442436  0.00107759
-0.442429  0.00107742
-0.442415  0.00107732
-0.442407  0.00107715
-0.442406  0.00107696
-0.442406  0.00107677
-0.442408  0.00107658
-0.442373  0.00107695
-0.442376  0.00107677
-0.442375  0.00107657
-0.442364  0.00107644
-0.442374  0.0010763 
-0.442366  0.00107614
-0.44237   0.00107595
-0.442364  0.00107578
-0.442347  0.00107571
-0.442354  0.00107554
-0.442356  0.00107535
-0.442361  0.00107517
-0.442347  0.00107507
-0.442353  0.0010749 
-0.44235   0.00107471
-0.44236   0.00107456
-0.442358  0.00107437
-0.442356  0.00107418
-0.442357  0.00107399
-0.442358  0.0010738 
-0.442373  0.00107371
-0.442372  0.00107352
-0.442389  0.00107346
-0.442388  0.00107327
-0.442405  0.00107321
-0.442401  0.00107303
-0.442397  0.00107284
-0.442407  0.00107269
-0.44241   0.00107251
-0.442401  0.00107235
-0.442405  0.00107216
-0.442413  0.001072  
-0.442426  0.00107189
-0.442438  0.00107177
-0.442449  0.00107163
-0.44245   0.00107144
-0.442441  0.00107128
-0.442446  0.0010711 
-0.44244   0.00107092
-0.442445  0.00107074
-0.442443  0.00107055
-0.442434  0.00107039
-0.442433  0.0010702 
-0.442431  0.00107002
-0.442426  0.00106983
-0.442444  0.00106979
-0.442443  0.0010696 
-0.442426  0.00106954
-0.442425  0.00106935
-0.442433  0.00106918
-0.442425  0.00106902
-0.442424  0.00106883
-0.442425  0.00106864
-0.442439  0.00106854
-0.442446  0.00106838
-0.442443  0.00106819
-0.44244   0.001068  
-0.442439  0.00106782
-0.442451  0.0010677 
-0.44246   0.00106755
-0.442372  0.00107102
-0.442383  0.00107089
-0.442372  0.00107075
-0.442376  0.00107057
-0.442369  0.0010704 
-0.442376  0.00107023
-0.442394  0.0010702 
-0.442401  0.00107003
-0.442395  0.00106986
-0.442393  0.00106967
-0.442367  0.00106981
-0.442382  0.00106972
-0.442389  0.00106956
-0.442372  0.0010695 
-0.442367  0.00106933
-0.442362  0.00106915
-0.442362  0.00106896
-0.442379  0.00106889
-0.442388  0.00106874
-0.442403  0.00106867
-0.442413  0.00106852
-0.442411  0.00106833
-0.442419  0.00106817
-0.442416  0.00106799
-0.44242   0.00106781
-0.442432  0.00106769
-0.442441  0.00106753
-0.442448  0.00106737
-0.442432  0.00106729
-0.442428  0.00106711
-0.442398  0.00106736
-0.442349  0.00106831
-0.44236   0.00106818
-0.442365  0.001068  
-0.442365  0.00106781
-0.44237   0.00106764
-0.44236   0.0010675 
-0.442383  0.00106756
-0.442335  0.00106845
-0.442323  0.00106834
-0.44234   0.00106828
-0.44233   0.00106814
-0.44232   0.001068  
-0.442319  0.00106781
-0.442313  0.00106764
-0.442308  0.00106746
-0.442317  0.00106731
-0.442325  0.00106715
-0.442325  0.00106697
-0.442326  0.00106678
-0.442337  0.00106665
-0.442354  0.0010666 
-0.442344  0.00106645
-0.442344  0.00106626
-0.442322  0.00106631
-0.442314  0.00106615
-0.442304  0.00106601
-0.442297  0.00106585
-0.442291  0.00106568
-0.442287  0.0010655 
-0.442286  0.00106531
-0.442294  0.00106516
-0.442294  0.00106497
-0.442291  0.00106479
-0.442281  0.00106465
-0.442295  0.00106455
-0.4423    0.00106438
-0.442296  0.0010642 
-0.442269  0.00106434
-0.442271  0.00106416
-0.442249  0.00106419
-0.442237  0.00106408
-0.44223   0.00106391
-0.442213  0.00106386
-0.44222   0.00106369
-0.442223  0.00106351
-0.442241  0.00106349
-0.442235  0.00106333
-0.442243  0.00106318
-0.442252  0.00106302
-0.442242  0.00106288
-0.442243  0.0010627 
-0.442228  0.00106261
-0.442237  0.00106245
-0.442244  0.00106229
-0.442218  0.00106243
-0.442223  0.00106225
-0.442221  0.00106207
-0.442223  0.00106188
-0.442219  0.00106171
-0.442235  0.00106164
-0.442225  0.0010615 
-0.442244  0.00106149
-0.442253  0.00106134
-0.442255  0.00106115
-0.442247  0.00106099
-0.442255  0.00106084
-0.442246  0.0010607 
-0.442241  0.00106052
-0.442233  0.00106037
-0.44222   0.00106027
-0.442212  0.00106011
-0.442217  0.00105994
-0.442217  0.00105975
-0.442237  0.00105977
-0.442238  0.00105958
-0.44224   0.0010594 
-0.442236  0.00105922
-0.442241  0.00105905
-0.442235  0.00105888
-0.442236  0.0010587 
-0.442241  0.00105853
-0.442251  0.00105838
-0.44225   0.0010582 
-0.442252  0.00105802
-0.44225   0.00105783
-0.44227   0.00105784
-0.442264  0.00105768
-0.442256  0.00105753
-0.442262  0.00105736
-0.442181  0.00106025
-0.442183  0.00106006
-0.442185  0.00105988
-0.442172  0.00105978
-0.442165  0.00105962
-0.442165  0.00105943
-0.44217   0.00105926
-0.442165  0.00105909
-0.442188  0.00105913
-0.442192  0.00105896
-0.442192  0.00105878
-0.442194  0.00105859
-0.442185  0.00105844
-0.44219   0.00105827
-0.442196  0.0010581 
-0.4422    0.00105793
-0.442218  0.0010579 
-0.442225  0.00105774
-0.442209  0.00105768
-0.442218  0.00105754
-0.442226  0.00105738
-0.442215  0.00105725
-0.442204  0.00105712
-0.442217  0.00105702
-0.442231  0.00105693
-0.442243  0.00105682
-0.442233  0.00105668
-0.442239  0.00105651
-0.442245  0.00105635
-0.442239  0.00105618
-0.442235  0.00105601
-0.442249  0.00105592
-0.442234  0.00105584
-0.442248  0.00105575
-0.442246  0.00105557
-0.442261  0.0010555 
-0.442267  0.00105534
-0.442277  0.0010552 
-0.442252  0.00105531
-0.442244  0.00105517
-0.442245  0.00105499
-0.442247  0.00105481
-0.442254  0.00105465
-0.442263  0.0010545 
-0.442282  0.00105451
-0.442277  0.00105433
-0.442272  0.00105417
-0.442272  0.00105399
-0.442268  0.00105381
-0.442221  0.00105468
-0.442223  0.00105451
-0.442233  0.00105437
-0.442204  0.00105459
-0.442208  0.00105441
-0.442219  0.00105429
-0.442208  0.00105415
-0.442202  0.00105399
-0.442205  0.00105382
-0.442189  0.00105375
-0.442186  0.00105358
-0.442194  0.00105342
-0.442198  0.00105325
-0.442206  0.0010531 
-0.442192  0.00105302
-0.442175  0.00105297
-0.442179  0.0010528 
-0.442179  0.00105262
-0.442169  0.00105249
-0.442183  0.0010524 
-0.442184  0.00105222
-0.442173  0.0010521 
-0.442162  0.00105198
-0.442167  0.00105181
-0.442136  0.00105211
-0.442152  0.00105205
-0.442152  0.00105187
-0.442155  0.00105169
-0.442157  0.00105151
-0.442159  0.00105133
-0.442146  0.00105123
-0.442156  0.00105109
-0.442154  0.00105091
-0.442174  0.00105092
-0.442164  0.00105078
-0.442171  0.00105062
-0.442175  0.00105045
-0.442178  0.00105028
-0.442179  0.0010501 
-0.442169  0.00104996
-0.442166  0.00104979
-0.442164  0.00104961
-0.442175  0.00104949
-0.442187  0.00104938
-0.442193  0.00104922
-0.442192  0.00104904
-0.44219   0.00104886
-0.442185  0.0010487 
-0.442182  0.00104852
-0.442179  0.00104835
-0.442184  0.00104818
-0.442176  0.00104803
-0.442177  0.00104786
-0.442181  0.00104769
-0.442163  0.00104766
-0.442161  0.00104749
-0.442162  0.00104731
-0.442163  0.00104713
-0.442171  0.00104698
-0.44216   0.00104686
-0.442146  0.00104677
-0.442158  0.00104667
-0.442149  0.00104653
-0.442147  0.00104636
-0.442141  0.00104619
-0.442148  0.00104604
-0.44216   0.00104593
-0.44215   0.0010458 
-0.442172  0.00104584
-0.442096  0.00104841
-0.442077  0.0010484 
-0.442081  0.00104823
-0.442099  0.0010482 
-0.442109  0.00104807
-0.442115  0.00104791
-0.442119  0.00104774
-0.442128  0.0010476 
-0.442136  0.00104745
-0.442106  0.00104769
-0.442097  0.00104755
-0.442098  0.00104737
-0.442094  0.0010472 
-0.442096  0.00104702
-0.442099  0.00104685
-0.442106  0.00104669
-0.442129  0.00104677
-0.442131  0.00104659
-0.442118  0.0010465 
-0.442114  0.00104633
-0.442119  0.00104616
-0.44211   0.00104602
-0.442076  0.00104638
-0.442046  0.00104664
-0.442052  0.00104648
-0.442047  0.00104631
-0.442058  0.00104618
-0.442053  0.00104602
-0.442048  0.00104585
-0.44205   0.00104568
-0.442046  0.00104551
-0.442035  0.00104539
-0.442028  0.00104524
-0.442028  0.00104506
-0.442043  0.00104498
-0.442044  0.00104481
-0.442021  0.00104489
-0.442009  0.00104478
-0.442016  0.00104463
-0.442005  0.0010445 
-0.441999  0.00104434
-0.442004  0.00104418
-0.442009  0.00104402
-0.441967  0.00104471
-0.441962  0.00104454
-0.441964  0.00104437
-0.441966  0.00104419
-0.441966  0.00104402
-0.441968  0.00104384
-0.441973  0.00104368
-0.44198   0.00104352
-0.441987  0.00104337
-0.441983  0.0010432 
-0.441987  0.00104303
-0.441975  0.00104292
-0.441974  0.00104275
-0.441977  0.00104258
-0.441966  0.00104246
-0.441974  0.00104232
-0.441972  0.00104215
-0.441983  0.00104203
-0.441972  0.00104191
-0.441974  0.00104173
-0.441976  0.00104156
-0.441978  0.00104139
-0.441996  0.00104136
-0.441993  0.00104118
-0.442009  0.00104114
-0.442011  0.00104096
-0.442005  0.00104081
-0.441999  0.00104065
-0.442     0.00104047
-0.442015  0.00104041
-0.442035  0.00104043
-0.442036  0.00104026
-0.442039  0.00104008
-0.442039  0.00103991
-0.442045  0.00103975
-0.442054  0.00103962
-0.442031  0.0010397 
-0.442034  0.00103953
-0.44203   0.00103936
-0.442019  0.00103924
-0.442036  0.0010392 
-0.442049  0.00103911
-0.442043  0.00103895
-0.442049  0.00103879
-0.442056  0.00103864
-0.442054  0.00103847
-0.442067  0.00103838
-0.44206   0.00103823
-0.442074  0.00103815
-0.442101  0.00103831
-0.442098  0.00103814
-0.442095  0.00103797
-0.442097  0.0010378 
-0.442108  0.00103768
-0.442108  0.00103751
-0.442091  0.00103747
-0.442105  0.00103738
-0.44211   0.00103722
-0.442119  0.00103709
-0.442103  0.00103704
-0.442097  0.00103688
-0.442112  0.00103681
-0.442106  0.00103665
-0.442111  0.00103649
-0.442111  0.00103631
-0.442116  0.00103615
-0.442116  0.00103598
-0.442116  0.0010358 
-0.442121  0.00103564
-0.442118  0.00103547
-0.442121  0.00103531
-0.442124  0.00103514
-0.442117  0.00103499
-0.442121  0.00103482
-0.442132  0.0010347 
-0.442131  0.00103453
-0.442133  0.00103436
-0.442129  0.00103419
-0.442128  0.00103402
-0.442135  0.00103387
-0.44216   0.00103399
-0.442159  0.00103381
-0.442159  0.00103364
-0.442171  0.00103354
-0.442188  0.0010335 
-0.44217   0.00103349
-0.442178  0.00103335
-0.442176  0.00103318
-0.442182  0.00103302
-0.442183  0.00103285
-0.442197  0.00103277
-0.442201  0.0010326 
-0.442198  0.00103244
-0.442195  0.00103227
-0.442204  0.00103213
-0.442211  0.00103198
-0.442073  0.00104105
-0.442075  0.00104088
-0.442082  0.00104073
-0.442086  0.00104056
-0.442094  0.00104042
-0.44207   0.00104052
-0.44207   0.00104035
-0.442078  0.00104021
-0.442084  0.00104005
-0.442091  0.0010399 
-0.442079  0.00103979
-0.442089  0.00103967
-0.442078  0.00103956
-0.442089  0.00103945
-0.442091  0.00103928
-0.44209   0.00103911
-0.442086  0.00103894
-0.442097  0.00103882
-0.442105  0.00103868
-0.442095  0.00103856
-0.442097  0.00103839
-0.442111  0.00103832
-0.442069  0.001039  
-0.442026  0.00103972
-0.442039  0.00103962
-0.442034  0.00103947
-0.442021  0.00103937
-0.442004  0.00103933
-0.442009  0.00103917
-0.442011  0.001039  
-0.442023  0.0010389 
-0.442014  0.00103877
-0.442014  0.0010386 
-0.442002  0.00103849
-0.441997  0.00103833
-0.442002  0.00103817
-0.441995  0.00103802
-0.441999  0.00103786
-0.441997  0.00103769
-0.442005  0.00103755
-0.442016  0.00103743
-0.442014  0.00103726
-0.441993  0.00103728
-0.442005  0.00103717
-0.44201   0.00103702
-0.44202   0.00103689
-0.442024  0.00103673
-0.442034  0.00103661
-0.441971  0.00103833
-0.441973  0.00103816
-0.44197   0.00103799
-0.441979  0.00103786
-0.44198   0.00103769
-0.44198   0.00103752
-0.441995  0.00103745
-0.441994  0.00103728
-0.441997  0.00103711
-0.442002  0.00103695
-0.44201   0.00103681
-0.442004  0.00103666
-0.441998  0.0010365 
-0.441995  0.00103633
-0.441998  0.00103617
-0.441995  0.001036  
-0.441989  0.00103585
-0.442004  0.00103579
-0.442005  0.00103562
-0.44201   0.00103547
-0.442017  0.00103532
-0.442027  0.0010352 
-0.442013  0.00103513
-0.442029  0.00103509
-0.44203   0.00103492
-0.442035  0.00103476
-0.442037  0.00103459
-0.442039  0.00103442
-0.442045  0.00103427
-0.442037  0.00103413
-0.442038  0.00103396
-0.442036  0.0010338 
-0.442019  0.00103377
-0.442031  0.00103367
-0.442048  0.00103363
-0.442054  0.00103348
-0.442072  0.00103346
-0.442053  0.00103345
-0.442062  0.00103332
-0.442069  0.00103318
-0.442079  0.00103305
-0.442091  0.00103295
-0.44209   0.00103278
-0.442087  0.00103262
-0.442092  0.00103246
-0.442108  0.00103243
-0.442102  0.00103228
-0.442111  0.00103215
-0.442111  0.00103198
-0.442106  0.00103183
-0.442105  0.00103166
-0.442126  0.00103171
-0.442132  0.00103156
-0.442137  0.0010314 
-0.442137  0.00103123
-0.44213   0.00103109
-0.442131  0.00103092
-0.442011  0.00103774
-0.441999  0.00103764
-0.442009  0.00103752
-0.441977  0.00103785
-0.441989  0.00103775
-0.441987  0.00103758
-0.441994  0.00103743
-0.441989  0.00103727
-0.441983  0.00103712
-0.441966  0.00103709
-0.44196   0.00103694
-0.441962  0.00103677
-0.441968  0.00103661
-0.441988  0.00103665
-0.442014  0.00103681
-0.442018  0.00103665
-0.442028  0.00103653
-0.442023  0.00103638
-0.442035  0.00103628
-0.442036  0.00103611
-0.442029  0.00103596
-0.442049  0.00103598
-0.442061  0.00103588
-0.442062  0.00103571
-0.442051  0.0010356 
-0.442056  0.00103544
-0.442069  0.00103535
-0.442066  0.00103518
-0.442067  0.00103502
-0.442077  0.0010349 
-0.442086  0.00103476
-0.442083  0.0010346 
-0.442075  0.00103447
-0.442085  0.00103434
-0.442083  0.00103418
-0.442098  0.00103411
-0.442089  0.00103398
-0.442104  0.00103392
-0.442107  0.00103375
-0.442126  0.00103376
-0.442128  0.0010336 
-0.442119  0.00103347
-0.442122  0.0010333 
-0.442134  0.00103321
-0.442139  0.00103305
-0.442147  0.00103292
-0.442146  0.00103275
-0.442143  0.00103259
-0.442148  0.00103243
-0.44216   0.00103233
-0.442167  0.00103219
-0.442154  0.0010321 
-0.442153  0.00103193
-0.442148  0.00103177
-0.442154  0.00103162
-0.442161  0.00103148
-0.442155  0.00103132
-0.442153  0.00103116
-0.442165  0.00103106
-0.442178  0.00103097
-0.442167  0.00103087
-0.442171  0.00103071
-0.442162  0.00103058
-0.442159  0.00103041
-0.442153  0.00103026
-0.442169  0.00103021
-0.44216   0.00103008
-0.442148  0.00102998
-0.442138  0.00102986
-0.442148  0.00102974
-0.442145  0.00102958
-0.442141  0.00102943
-0.442147  0.00102928
-0.442155  0.00102914
-0.44216   0.00102899
-0.442163  0.00102883
-0.442168  0.00102867
-0.442168  0.00102851
-0.442148  0.00102854
-0.442145  0.00102838
-0.442143  0.00102822
-0.442132  0.00102811
-0.442093  0.00102866
-0.442099  0.00102851
-0.442085  0.00102845
-0.442055  0.0010287 
-0.44206   0.00102855
-0.442056  0.00102839
-0.442056  0.00102823
-0.442056  0.00102806
-0.44206   0.0010279 
-0.442068  0.00102777
-0.442057  0.00102766
-0.442056  0.00102749
-0.442067  0.00102739
-0.442078  0.00102728
-0.442053  0.00102743
-0.442038  0.00102737
-0.442024  0.0010273 
-0.442024  0.00102714
-0.442029  0.00102698
-0.442026  0.00102682
-0.442019  0.00102668
-0.442024  0.00102653
-0.44202   0.00102637
-0.442011  0.00102625
-0.442018  0.00102611
-0.442004  0.00102603
-0.441993  0.00102593
-0.441985  0.00102579
-0.441994  0.00102567
-0.441983  0.00102556
-0.44199   0.00102541
-0.441984  0.00102526
-0.442002  0.00102525
-0.441965  0.00102573
-0.44197   0.00102558
-0.441967  0.00102542
-0.441966  0.00102526
-0.44196   0.00102511
-0.441963  0.00102495
-0.44196   0.00102479
-0.441918  0.0010255 
-0.44192   0.00102533
-0.441929  0.00102521
-0.441918  0.00102509
-0.441907  0.001025  
-0.441906  0.00102483
-0.441897  0.00102471
-0.441887  0.00102459
-0.441877  0.00102448
-0.441885  0.00102435
-0.441885  0.00102419
-0.441877  0.00102406
-0.441883  0.00102391
-0.441852  0.00102421
-0.441865  0.00102413
-0.441879  0.00102406
-0.441869  0.00102395
-0.441797  0.00102627
-0.441798  0.00102611
-0.441799  0.00102594
-0.441801  0.00102578
-0.441814  0.0010257 
-0.441814  0.00102553
-0.441813  0.00102537
-0.44182   0.00102522
-0.441821  0.00102506
-0.441811  0.00102494
-0.441827  0.0010249 
-0.441837  0.00102479
-0.441834  0.00102463
-0.44184   0.00102448
-0.441829  0.00102438
-0.441831  0.00102421
-0.441839  0.00102409
-0.441869  0.00102434
-0.441873  0.00102419
-0.441885  0.00102409
-0.441836  0.00102508
-0.441848  0.00102499
-0.441851  0.00102483
-0.441858  0.00102469
-0.44186   0.00102453
-0.441877  0.0010245 
-0.441871  0.00102435
-0.441869  0.00102419
-0.441887  0.0010242 
-0.441892  0.00102405
-0.441895  0.00102389
-0.441896  0.00102373
-0.441891  0.00102357
-0.441901  0.00102346
-0.4419    0.0010233 
-0.441907  0.00102316
-0.441903  0.001023  
-0.4419    0.00102285
-0.441902  0.00102269
-0.441877  0.00102285
-0.44188   0.00102269
-0.441888  0.00102256
-0.441891  0.0010224 
-0.441883  0.00102227
-0.441884  0.00102211
-0.441893  0.00102199
-0.441896  0.00102183
-0.4419    0.00102168
-0.441901  0.00102152
-0.44189   0.00102142
-0.44187   0.00102145
-0.441864  0.0010213 
-0.441802  0.00102301
-0.441803  0.00102285
-0.441802  0.00102269
-0.441814  0.0010226 
-0.441814  0.00102244
-0.441817  0.00102229
-0.441793  0.00102242
-0.4418    0.00102229
-0.441804  0.00102214
-0.441821  0.00102212
-0.441816  0.00102197
-0.44181   0.00102182
-0.441814  0.00102166
-0.441814  0.0010215 
-0.441816  0.00102134
-0.441816  0.00102118
-0.441813  0.00102103
-0.441821  0.00102089
-0.441813  0.00102077
-0.44182   0.00102064
-0.441817  0.00102048
-0.441838  0.00102054
-0.441831  0.0010204 
-0.441841  0.00102028
-0.44184   0.00102012
-0.441825  0.00102007
-0.441816  0.00101994
-0.441812  0.00101978
-0.441811  0.00101962
-0.441805  0.00101948
-0.441799  0.00101934
-0.441814  0.00101928
-0.441812  0.00101913
-0.441826  0.00101906
-0.441843  0.00101904
-0.441854  0.00101895
-0.441861  0.00101881
-0.441865  0.00101866
-0.441863  0.0010185 
-0.441873  0.00101838
-0.441895  0.00101847
-0.441883  0.00101839
-0.441899  0.00101836
-0.441917  0.00101836
-0.441912  0.00101821
-0.44193   0.0010182 
-0.441935  0.00101805
-0.441918  0.00101804
-0.441905  0.00101796
-0.441903  0.0010178 
-0.441892  0.0010177 
-0.44188   0.00101761
-0.441849  0.00101793
-0.441839  0.00101781
-0.441856  0.00101779
-0.441859  0.00101764
-0.441841  0.00101763
-0.441831  0.00101752
-0.441822  0.0010174 
-0.441825  0.00101724
-0.441836  0.00101714
-0.441848  0.00101704
-0.441843  0.00101689
-0.441854  0.00101678
-0.441857  0.00101663
-0.441858  0.00101647
-0.441872  0.00101641
-0.441874  0.00101625
-0.441863  0.00101615
-0.441865  0.001016  
-0.441879  0.00101593
-0.441882  0.00101577
-0.441862  0.00101582
-0.441858  0.00101566
-0.441856  0.00101551
-0.441854  0.00101535
-0.441852  0.00101519
-0.441854  0.00101504
-0.441855  0.00101488
